"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
1.30712848767622e-41,0.577960718695387,0.525,0.188,2.07624288982491e-37,"Cdh2",NA,NA
1.62662879904337e-41,-0.422910360327326,0.01,0.278,2.58373718440048e-37,"Kdm5d","Kdm5d","Kdm5d"
1.71810709621025e-41,-0.666258343517452,0.127,0.448,2.72904131162035e-37,"Mpzl1",NA,NA
2.99089970590778e-41,-0.875913185512999,0.465,0.713,4.75074509286392e-37,"Rgs2",NA,NA
3.23843000542454e-41,0.435367867454508,1,0.995,5.14392222061634e-37,"Meis2","Meis2",NA
5.21451636052155e-41,0.57409854830067,0.969,0.899,8.28273778705243e-37,"Dock1",NA,NA
1.24988477587091e-40,-0.528878804181692,0.026,0.305,1.98531697799336e-36,"Kcnd3",NA,NA
4.85132452201311e-40,-1.20533133604368,0.236,0.547,7.70584387076563e-36,"Srd5a2",NA,NA
1.58257374383397e-39,-0.509570175812867,0.045,0.33,2.51376013470588e-35,"Slc41a3",NA,NA
2.52175769731423e-39,0.653105282227416,0.682,0.354,4.00555992641393e-35,"Etv1","Etv1",NA
6.26484317215841e-39,0.578625800643967,0.931,0.763,9.95107689465642e-35,"Kcnn2",NA,NA
6.77129732684833e-39,-0.661158320868614,0.201,0.518,1.07555286739659e-34,"Slc3a2",NA,NA
2.1214472234265e-38,-0.542389751872467,0.974,0.993,3.36970676969065e-34,"Cobll1",NA,NA
2.41381477291533e-38,0.432160437774942,0.274,0.038,3.83410338529872e-34,"Fat4",NA,NA
